id,goods_code,goods_name,is_gift,weight,expiry_date,from_date,exp_arr,price,price_expiry_date,price_from_date,price_exp_arr,box_price,box_price_expiry_date,box_price_from_date,box_price_exp_arr
424,60000183,果倍爽/桃苹果复合果汁/六袋装/200ML/2019开箱有礼,0,0.00420,9999-12-31,2023-01-01,"[{'id': 171, 'goods_id': 424, 'weight': '0.00420', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
423,60000182,果倍爽/梨汁/六袋装/200ML/2019开箱有礼,0,0.00420,9999-12-31,2023-01-01,"[{'id': 170, 'goods_id': 423, 'weight': '0.00420', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
422,60000181,果倍爽/白葡萄汁/六袋装/200ML/2019开箱有礼,0,0.00420,9999-12-31,2023-01-01,"[{'id': 169, 'goods_id': 422, 'weight': '0.00420', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
421,60000180,果倍爽/橙汁/六袋装/200ML/2019开箱有礼,0,0.00420,9999-12-31,2023-01-01,"[{'id': 168, 'goods_id': 421, 'weight': '0.00420', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
420,60000091,果倍爽/猕猴桃复合果汁/200ML,0,0.00420,9999-12-31,2023-01-01,"[{'id': 167, 'goods_id': 420, 'weight': '0.00420', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
419,60000090,果倍爽/黑加仑复合果汁/200ML,0,0.00420,9999-12-31,2023-01-01,"[{'id': 166, 'goods_id': 419, 'weight': '0.00420', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
418,60000003,果倍爽/桃苹果复合果汁/200ML,0,0.00420,9999-12-31,2023-01-01,"[{'id': 165, 'goods_id': 418, 'weight': '0.00420', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
417,60000002,果倍爽/梨汁/200ML,0,0.00420,9999-12-31,2023-01-01,"[{'id': 164, 'goods_id': 417, 'weight': '0.00420', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
416,60000001,果倍爽/白葡萄汁/200ML,0,0.00420,9999-12-31,2023-01-01,"[{'id': 163, 'goods_id': 416, 'weight': '0.00420', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
415,60000000,果倍爽/橙汁/200ML,0,0.00420,9999-12-31,2023-01-01,"[{'id': 162, 'goods_id': 415, 'weight': '0.00420', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
414,,战马无糖解酒型试机装,0,0.00495,9999-12-31,2023-01-01,"[{'id': 161, 'goods_id': 414, 'weight': '0.00495', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
413,,战马无糖型试机装,0,0.00495,9999-12-31,2023-01-01,"[{'id': 160, 'goods_id': 413, 'weight': '0.00495', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
412,11000182,战马/180ML/24/罐装/含气/柠檬味,0,0.00498,9999-12-31,2023-01-01,"[{'id': 159, 'goods_id': 412, 'weight': '0.00498', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
411,11000181,战马/180ML/24/罐装/含气/西柚味,0,0.00499,9999-12-31,2023-01-01,"[{'id': 158, 'goods_id': 411, 'weight': '0.00499', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
410,11000180,战马/180ML/24/罐装/含气/白桃味,0,0.00499,9999-12-31,2023-01-01,"[{'id': 157, 'goods_id': 410, 'weight': '0.00499', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
409,11000179,战马/180ML/24/罐装/含气/无糖,0,0.00499,9999-12-31,2023-01-01,"[{'id': 156, 'goods_id': 409, 'weight': '0.00499', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
408,11000164,战马/180ML/6/罐装/玉米低聚肽,0,0.00128,9999-12-31,2023-01-01,"[{'id': 155, 'goods_id': 408, 'weight': '0.00128', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
407,11000163,战马/180ML/6/罐装/大豆肽,0,0.00128,9999-12-31,2023-01-01,"[{'id': 154, 'goods_id': 407, 'weight': '0.00128', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
406,11000162,战马/180ML/6/罐装/浓郁型,0,0.00128,9999-12-31,2023-01-01,"[{'id': 153, 'goods_id': 406, 'weight': '0.00128', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
405,11000161,战马/180ML/6/罐装/柠檬味,0,0.00128,9999-12-31,2023-01-01,"[{'id': 152, 'goods_id': 405, 'weight': '0.00128', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
404,11000160,战马/180ML/6/罐装/西柚味,0,0.00128,9999-12-31,2023-01-01,"[{'id': 151, 'goods_id': 404, 'weight': '0.00128', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
403,11000159,战马/180ML/6/罐装/白桃味,0,0.00128,9999-12-31,2023-01-01,"[{'id': 150, 'goods_id': 403, 'weight': '0.00128', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
402,11000221,战马/310ML/24/罐装/广东云南促销-篮球,0,0.00840,9999-12-31,2023-01-01,"[{'id': 149, 'goods_id': 402, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
401,11000214,战马/310ML/24/罐装/2023/穿越火线联名版,0,0.00840,9999-12-31,2023-01-01,"[{'id': 148, 'goods_id': 401, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
400,11000208,战马/310ML/24/罐装/常规-LPL女版,0,0.00840,9999-12-31,2023-01-01,"[{'id': 147, 'goods_id': 400, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
399,11000207,战马/310ML/24/罐装/广深东扫码-LPL女版,0,0.00840,9999-12-31,2023-01-01,"[{'id': 146, 'goods_id': 399, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
398,11000206,战马/310ML/24/罐装/1元乐享2023-LPL女版,0,0.00840,9999-12-31,2023-01-01,"[{'id': 145, 'goods_id': 398, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
397,11000205,战马/310ML/24/罐装/常规-LPL男版,0,0.00840,9999-12-31,2023-01-01,"[{'id': 144, 'goods_id': 397, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
396,11000204,战马/310ML/24/罐装/广深东扫码-LPL男版,0,0.00840,9999-12-31,2023-01-01,"[{'id': 143, 'goods_id': 396, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
395,11000203,战马/310ML/24/罐装/1元乐享2023-LPL男版,0,0.00840,9999-12-31,2023-01-01,"[{'id': 142, 'goods_id': 395, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
394,11000202,战马/310ML/24/罐装/常规-篮球,0,0.00840,9999-12-31,2023-01-01,"[{'id': 141, 'goods_id': 394, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
393,11000201,战马/310ML/24/罐装/广深东扫码-篮球,0,0.00840,9999-12-31,2023-01-01,"[{'id': 140, 'goods_id': 393, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
392,11000200,战马/310ML/24/罐装/1元乐享2023-篮球,0,0.00840,9999-12-31,2023-01-01,"[{'id': 139, 'goods_id': 392, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
391,11000178,战马/310ML/24/罐装/2022/常规-LPL男版,0,0.00840,9999-12-31,2023-01-01,"[{'id': 138, 'goods_id': 391, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
390,11000177,战马/310ML/24/罐装/2022/1元即享-LPL女版,0,0.00840,9999-12-31,2023-01-01,"[{'id': 137, 'goods_id': 390, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
389,11000176,战马/310ML/24/罐装/2022/1元即享-LPL男版,0,0.00840,9999-12-31,2023-01-01,"[{'id': 136, 'goods_id': 389, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
388,11000174,战马/310ML/24/罐装/2022/常规-LPL女版,0,0.00840,9999-12-31,2023-01-01,"[{'id': 135, 'goods_id': 388, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
387,11000173,战马/310ML/24/罐装/2022/常规-篮球,0,0.00840,9999-12-31,2023-01-01,"[{'id': 134, 'goods_id': 387, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
386,11000172,战马/310ML/24/罐装/2022/1元即享-街舞,0,0.00840,9999-12-31,2023-01-01,"[{'id': 133, 'goods_id': 386, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
385,11000171,战马/310ML/24/罐装/2022/1元即享-篮球,0,0.00840,9999-12-31,2023-01-01,"[{'id': 132, 'goods_id': 385, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
384,11000156,战马/310ML/24/罐装/2021/和平精英/扫码红包,0,0.00840,9999-12-31,2023-01-01,"[{'id': 131, 'goods_id': 384, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
383,11000155,战马/310ML/24/罐装/2021/和平精英/礼上有礼,0,0.00840,9999-12-31,2023-01-01,"[{'id': 130, 'goods_id': 383, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
382,11000153,战马/310ML/24/罐装/2021/扫码红包,0,0.00840,9999-12-31,2023-01-01,"[{'id': 129, 'goods_id': 382, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
381,11000152,战马/310ML/24/罐装/2021/礼上有礼,0,0.00840,9999-12-31,2023-01-01,"[{'id': 128, 'goods_id': 381, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
380,11000011,战马/310ML/24/罐装,0,0.00840,9999-12-31,2023-01-01,"[{'id': 127, 'goods_id': 380, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
379,11000080,战马/310ML/24/罐装/赠饮,0,0.00840,9999-12-31,2023-01-01,"[{'id': 126, 'goods_id': 379, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
378,11000140,战马/310ML/24/罐装/2020/箱内码,0,0.00840,9999-12-31,2023-01-01,"[{'id': 125, 'goods_id': 378, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
377,11000096,战马/310ML/24/罐装/2020/1元畅享,0,0.00840,9999-12-31,2023-01-01,"[{'id': 124, 'goods_id': 377, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
376,11000086,战马/310ML/24/罐装/2019/壹元乐享二阶段,0,0.00840,9999-12-31,2023-01-01,"[{'id': 123, 'goods_id': 376, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
375,11000131,战马/310ML/24/罐装/2020/扫码红包,0,0.00840,9999-12-31,2023-01-01,"[{'id': 122, 'goods_id': 375, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
374,11000130,战马/310ML/24/罐装/2020/1元轻松享,0,0.00840,9999-12-31,2023-01-01,"[{'id': 121, 'goods_id': 374, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
373,11000063,战马/310ML/24/罐装/2019壹元乐享,0,0.00840,9999-12-31,2023-01-01,"[{'id': 120, 'goods_id': 373, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
372,11000012,战马/310ML/24/罐装/2018壹元乐享,0,0.00840,9999-12-31,2023-01-01,"[{'id': 119, 'goods_id': 372, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
371,11000143,战马/310ML/24/罐装/出口美国,0,0.00840,9999-12-31,2023-01-01,"[{'id': 118, 'goods_id': 371, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
370,11000092,战马/310ML/24/罐装/出口韩国,0,0.00840,9999-12-31,2023-01-01,"[{'id': 117, 'goods_id': 370, 'weight': '0.00840', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
369,11000218,战马/500ML/24/含气,0,0.01350,9999-12-31,2023-01-01,"[{'id': 116, 'goods_id': 369, 'weight': '0.01350', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
368,11000217,战马/500ML/24/原味,0,0.01370,9999-12-31,2023-01-01,"[{'id': 115, 'goods_id': 368, 'weight': '0.01370', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
367,11000213,战马/400ML/15/不含气/常规-LPL女版,0,0.00730,9999-12-31,2023-01-01,"[{'id': 114, 'goods_id': 367, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
366,11000212,战马/400ML/15/不含气/常规-LPL男版,0,0.00730,9999-12-31,2023-01-01,"[{'id': 113, 'goods_id': 366, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
365,11000211,战马/400ML/15/不含气/2023/1元乐享-LPL女版,0,0.00730,9999-12-31,2023-01-01,"[{'id': 112, 'goods_id': 365, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
364,11000210,战马/400ML/15/不含气/2023/1元乐享-LPL男版,0,0.00730,9999-12-31,2023-01-01,"[{'id': 111, 'goods_id': 364, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
363,11000184,战马/400ML/15/不含气/2022/1元即享-LPL女版,0,0.00730,9999-12-31,2023-01-01,"[{'id': 110, 'goods_id': 363, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
362,11000183,战马/400ML/15/不含气/2022/1元即享-LPL男版,0,0.00730,9999-12-31,2023-01-01,"[{'id': 109, 'goods_id': 362, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
361,11000094,战马/400ML/15/不含气/出口韩国,0,0.00730,9999-12-31,2023-01-01,"[{'id': 108, 'goods_id': 361, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
360,11000151,战马/400ML/15/不含气/2021/扫码红包,0,0.00730,9999-12-31,2023-01-01,"[{'id': 107, 'goods_id': 360, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
359,11000150,战马/400ML/15/不含气/2021/礼上有礼,0,0.00730,9999-12-31,2023-01-01,"[{'id': 106, 'goods_id': 359, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
358,11000100,战马/400ML/15/不含气/2020/1元畅享,0,0.00730,9999-12-31,2023-01-01,"[{'id': 105, 'goods_id': 358, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
357,11000083,战马/400ML/15/不含气/2019壹元乐享,0,0.00730,9999-12-31,2023-01-01,"[{'id': 104, 'goods_id': 357, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
356,11000014,战马/400ML/15/不含气/2018壹元乐享,0,0.00730,9999-12-31,2023-01-01,"[{'id': 103, 'goods_id': 356, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
355,11000084,战马/400ML/15/含气/2019壹元乐享,0,0.00730,9999-12-31,2023-01-01,"[{'id': 102, 'goods_id': 355, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
354,11000015,战马/400ML/15/含气/2018壹元乐享,0,0.00730,9999-12-31,2023-01-01,"[{'id': 101, 'goods_id': 354, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
353,11000046,战马/400ML/15/不含气/赠饮,0,0.00730,9999-12-31,2023-01-01,"[{'id': 100, 'goods_id': 353, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
352,11000047,战马/400ML/15/含气/赠饮,0,0.00730,9999-12-31,2023-01-01,"[{'id': 99, 'goods_id': 352, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
351,11000088,战马/400ML/15/不含气/2019要疯产品,0,0.00730,9999-12-31,2023-01-01,"[{'id': 98, 'goods_id': 351, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
350,11000040,战马/400ML/15/含气/战马要疯,0,0.00730,9999-12-31,2023-01-01,"[{'id': 97, 'goods_id': 350, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
349,11000112,战马/400ML/15/含气/2020/1元轻松享,0,0.00730,9999-12-31,2023-01-01,"[{'id': 96, 'goods_id': 349, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
348,11000114,战马/400ML/15/含气/2020/扫码红包,0,0.00730,9999-12-31,2023-01-01,"[{'id': 95, 'goods_id': 348, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
347,11000113,战马/400ML/15/不含气/2020/1元轻松享,0,0.00730,9999-12-31,2023-01-01,"[{'id': 94, 'goods_id': 347, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
346,11000115,战马/400ML/15/不含气/2020/扫码红包,0,0.00730,9999-12-31,2023-01-01,"[{'id': 93, 'goods_id': 346, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
345,11000002,战马/400ML/15/含气,0,0.00730,9999-12-31,2023-01-01,"[{'id': 92, 'goods_id': 345, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
344,11000001,战马/400ML/15/不含气,0,0.00730,9999-12-31,2023-01-01,"[{'id': 91, 'goods_id': 344, 'weight': '0.00730', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
343,,红牛强化型十二罐常规礼盒,0,0.00370,9999-12-31,2023-01-01,"[{'id': 90, 'goods_id': 343, 'weight': '0.00370', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
342,,红牛普通型十二罐常规礼盒,0,0.00370,9999-12-31,2023-01-01,"[{'id': 89, 'goods_id': 342, 'weight': '0.00370', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
341,10001044,红牛维生素功能饮料/普通型/250ML/24/29周年/广东箱内码一期/2024,0,0.00740,9999-12-31,2024-04-01,"[{'id': 88, 'goods_id': 341, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '2024-03-31', 'status': 1}, {'id': 321, 'goods_id': 341, 'weight': '0.00740', 'from_date': '2024-04-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
340,10001043,红牛维生素功能饮料/普通型/250ML/24/29周年/两元纸箱/台州专供一期,0,0.00740,9999-12-31,2024-04-01,"[{'id': 87, 'goods_id': 340, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '2024-03-31', 'status': 1}, {'id': 320, 'goods_id': 340, 'weight': '0.00740', 'from_date': '2024-04-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
339,10001035,红牛维生素功能饮料/牛磺酸强化型/250ml/24/29周年纪念装,0,0.00740,9999-12-31,2024-04-01,"[{'id': 86, 'goods_id': 339, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '2024-03-31', 'status': 1}, {'id': 319, 'goods_id': 339, 'weight': '0.00740', 'from_date': '2024-04-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
338,10001034,红牛维生素功能饮料/普通型/250ML/六罐装/29周年,0,0.00185,9999-12-31,2024-04-01,"[{'id': 85, 'goods_id': 338, 'weight': '0.00185', 'from_date': '2023-01-01', 'expiry_date': '2024-03-31', 'status': 1}, {'id': 318, 'goods_id': 338, 'weight': '0.00185', 'from_date': '2024-04-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
337,10001033,红牛维生素功能饮料/普通型/250ML/24/29周年纪念装,0,0.00740,9999-12-31,2024-04-01,"[{'id': 84, 'goods_id': 337, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '2024-03-31', 'status': 1}, {'id': 317, 'goods_id': 337, 'weight': '0.00740', 'from_date': '2024-04-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
336,10001029,红牛/250ML/24/28周年纪念装/广东促销二期/2023,0,0.00740,9999-12-31,2023-01-01,"[{'id': 83, 'goods_id': 336, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
335,10001028,红牛/250ML/24/28周年纪念装/两元促销/台州专供三期,0,0.00740,9999-12-31,2023-01-01,"[{'id': 82, 'goods_id': 335, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
334,10001025,红牛/普通型/250ML/24/2023普通装箱内码二期,0,0.00740,9999-12-31,2023-01-01,"[{'id': 81, 'goods_id': 334, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
333,10001024,红牛/250ML/24/28周年纪念装/两元促销/台州专供二期,0,0.00740,9999-12-31,2023-01-01,"[{'id': 80, 'goods_id': 333, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
332,10001017,红牛/250ML/24/28周年普通型-含箱内码/2023,0,0.00740,9999-12-31,2023-01-01,"[{'id': 79, 'goods_id': 332, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
331,10001020,红牛/普通型/250ML/24/广东促销/2023,0,0.00740,9999-12-31,2023-01-01,"[{'id': 78, 'goods_id': 331, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
330,10001016,红牛/普通型/250ML/24/扫码促销-含箱内码/2023,0,0.00740,9999-12-31,2023-01-01,"[{'id': 77, 'goods_id': 330, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
329,10001015,红牛/250ML/扫码促销/六罐装/2023,0,0.00185,9999-12-31,2023-01-01,"[{'id': 76, 'goods_id': 329, 'weight': '0.00185', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
328,10001019,红牛/普通型/250ML/24/1元换购-藏区/2023,0,0.00740,9999-12-31,2023-01-01,"[{'id': 75, 'goods_id': 328, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
327,10001018,红牛/普通型/250ML/24/1元换购/2023,0,0.00740,9999-12-31,2023-01-01,"[{'id': 74, 'goods_id': 327, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
326,10001014,红牛/普通型/250ML/24/扫码促销/2023,0,0.00740,9999-12-31,2023-01-01,"[{'id': 73, 'goods_id': 326, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
325,10001013,红牛/250ML/24/扫码促销/两元促销/台州专供,0,0.00740,9999-12-31,2023-01-01,"[{'id': 72, 'goods_id': 325, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
324,10001003,红牛/强化型/250ml/蓝色/24/28周年,0,0.00740,9999-12-31,2023-01-01,"[{'id': 71, 'goods_id': 324, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",112.80,2027-04-30,2023-01-02,"[{'id': 10, 'goods_id': 324, 'price': '112.80', 'from_date': '2023-01-02', 'expiry_date': '2027-04-30', 'status': 2}]",,,,[]
323,10001001,红牛/普通型/250ML/六罐装/28周年,0,0.00185,9999-12-31,2023-01-01,"[{'id': 70, 'goods_id': 323, 'weight': '0.00185', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
322,10001000,红牛/250ML/24/28周年纪念装,0,0.00740,9999-12-31,2023-01-01,"[{'id': 69, 'goods_id': 322, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
321,10000998,红牛/250ML/24/28周年纪念装/两元促销/台州专供,0,0.00740,9999-12-31,2023-01-01,"[{'id': 68, 'goods_id': 321, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
